DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT113,2012,2261.1,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT113,2013,2251.25,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT113,2014,2340.31,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT113,2015,2418.56,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT113,2016,2505.87,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT113,2017,2622.63,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT113,2018,2691.34,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT113,2019,2769.16,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT12,2011,48511.32,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT12,2012,49802.6,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT12,2013,50470.13,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT12,2014,52049.38,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT12,2015,53884.36,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT12,2016,55570.82,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT12,2017,58207.93,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT12,2018,60466.27,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT12,2019,62894.11,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT12,2020,59524.96,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT121,2011,6730.95,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT121,2012,6981.08,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT121,2013,7053.38,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT121,2014,7230.51,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT121,2015,7500.1,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT121,2016,7765.38,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT121,2017,8321.99,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT121,2018,8483.61,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT121,2019,8810.97,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT122,2011,6698.41,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT122,2012,6933.89,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT122,2013,7042.16,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT122,2014,7354.93,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT122,2015,7519.17,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT122,2016,7631.96,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT122,2017,7983.37,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT122,2018,8347.08,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT122,2019,8620.77,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT123,2011,5606.69,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT123,2012,5742.65,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT123,2013,5839.1,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT123,2014,5918.01,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT123,2015,6305.96,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT123,2016,6518.62,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT123,2017,6753.34,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT123,2018,6796.06,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT123,2019,7051.01,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT124,2011,5465.32,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT124,2012,5584.19,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT124,2013,5698.82,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT124,2014,5864.21,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT124,2015,6014.44,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT124,2016,6273.08,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT124,2017,6467.42,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT124,2018,6727.8,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT124,2019,6971.58,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT125,2011,2398.86,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT125,2012,2347.63,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT125,2013,2464.48,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT125,2014,2514.04,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT125,2015,2636.08,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT125,2016,2789.53,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT125,2017,2880.52,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT125,2018,2956.56,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT125,2019,3113.77,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT126,2011,8153.66,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT126,2012,8429.67,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT126,2013,8633.52,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT126,2014,8729.07,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT126,2015,8606.79,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT126,2016,8791.28,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT126,2017,9095.66,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT126,2018,9500.84,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT126,2019,9877.24,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT127,2011,13455.17,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT127,2012,13783.48,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT127,2013,13738.67,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT127,2014,14438.61,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT127,2015,15302.95,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT127,2016,15799.86,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT127,2017,16705.64,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT127,2018,17654.32,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT127,2019,18447.65,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT13,2011,80747.85,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT13,2012,81981.67,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT13,2013,83117.69,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT13,2014,84749.77,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT13,2015,87284.43,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT13,2016,91942.33,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT13,2017,92880.63,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT13,2018,97183.81,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT13,2019,100107.17,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT13,2020,96593.73,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT130,2011,80747.85,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT130,2012,81981.67,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT130,2013,83117.69,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT130,2014,84749.77,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT130,2015,87284.43,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT130,2016,91942.33,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT130,2017,92880.63,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT130,2018,97183.81,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT130,2019,100107.17,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT2,2011,57015.05,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT2,2012,58727.87,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT2,2013,59211.38,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT2,2014,61130.39,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT2,2015,62439.57,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT2,2016,64637.91,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT2,2017,67410.11,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT2,2018,69668.32,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT2,2019,72346.18,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT2,2020,69290.46,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT21,2011,17548.27,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT21,2012,17771.87,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT21,2013,17907.85,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT21,2014,18419.82,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT21,2015,18717.18,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT21,2016,19093.92,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT21,2017,19910.2,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT21,2018,20887.29,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT21,2019,21475.27,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT21,2020,20697.06,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT211,2011,10398.81,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT211,2012,10448.03,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT211,2013,10465.04,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT211,2014,10760.03,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT211,2015,10933.4,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT211,2016,11137.93,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT211,2017,11716.04,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT211,2018,12324.23,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT211,2019,12682.2,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT212,2011,3159.59,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT212,2012,3201.72,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT212,2013,3262.4,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT212,2014,3299.74,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT212,2015,3251.65,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT212,2016,3342.28,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT212,2017,3464.69,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT212,2018,3545.19,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT212,2019,3709,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT213,2011,3989.88,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT213,2012,4123.25,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT213,2013,4179.28,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT213,2014,4360.05,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT213,2015,4532.13,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT213,2016,4613.71,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT213,2017,4729.47,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT213,2018,5017.87,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT213,2019,5084.07,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT22,2011,39466.78,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT22,2012,40956,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT22,2013,41303.53,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT22,2014,42710.57,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT22,2015,43721.27,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT22,2016,45542.87,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT22,2017,47499.91,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT22,2018,48781.03,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT22,2019,50869.79,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT22,2020,48593.4,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT221,2011,17498.9,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT221,2012,18252.86,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT221,2013,18417.35,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT221,2014,19018.34,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT221,2015,19549.16,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT221,2016,20616.5,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT221,2017,21376.81,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT221,2018,22116.02,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT221,2019,23306.83,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT222,2011,2379.79,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT222,2012,2515.08,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT222,2013,2581.19,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT222,2014,2661.99,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT222,2015,2729.15,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT222,2016,2896.04,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT222,2017,2993.76,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT222,2018,3084.13,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT222,2019,3156.29,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT223,2011,5329.56,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT223,2012,5524.63,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT223,2013,5486.71,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT223,2014,5740.92,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT223,2015,5925.86,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT223,2016,5814.51,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT223,2017,6134.41,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT223,2018,6177.22,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT223,2019,6378.58,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT224,2011,6718.61,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT224,2012,7005.81,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT224,2013,7056.75,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT224,2014,7357.17,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT224,2015,7483.28,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT224,2016,7710.45,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT224,2017,8241.26,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT224,2018,8451.16,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT224,2019,8799.78,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT225,2011,4782.02,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT225,2012,4829,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT225,2013,4941.3,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT225,2014,5103.17,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT225,2015,5197.04,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT225,2016,5493.85,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT225,2017,5638.81,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT225,2018,5750.86,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,AT225,2019,5926.57,
